method_name,project,build_id,test_scenario,count_tc,count_commits,apfd,time
Filo-Priori,CloudifySource@cloudify,7150065,rtptorrent,48,0,0.9895833333333333,0.0
Filo-Priori,CloudifySource@cloudify,1719864,rtptorrent,14,0,0.9642857142857143,0.0
Filo-Priori,CloudifySource@cloudify,6544934,rtptorrent,38,0,0.986842105263158,0.0
Filo-Priori,CloudifySource@cloudify,10365756,rtptorrent,57,0,0.9912280701754386,0.0
Filo-Priori,CloudifySource@cloudify,6596224,rtptorrent,38,0,0.986842105263158,0.0
Filo-Priori,CloudifySource@cloudify,11501647,rtptorrent,64,0,0.8828125,0.0
Filo-Priori,CloudifySource@cloudify,6721768,rtptorrent,39,0,0.7820512820512819,0.0
Filo-Priori,CloudifySource@cloudify,9652243,rtptorrent,57,0,0.9912280701754386,0.0
Filo-Priori,CloudifySource@cloudify,23874002,rtptorrent,63,0,0.9761904761904762,0.0
Filo-Priori,CloudifySource@cloudify,7093723,rtptorrent,42,0,0.988095238095238,0.0
Filo-Priori,CloudifySource@cloudify,12320807,rtptorrent,43,0,0.5,0.0
Filo-Priori,CloudifySource@cloudify,2263477,rtptorrent,21,0,0.9285714285714286,0.0
Filo-Priori,CloudifySource@cloudify,1810152,rtptorrent,15,0,0.7266666666666667,0.0
Filo-Priori,CloudifySource@cloudify,2394599,rtptorrent,17,0,0.75,0.0
Filo-Priori,CloudifySource@cloudify,8681864,rtptorrent,36,0,0.5972222222222221,0.0
Filo-Priori,CloudifySource@cloudify,9872421,rtptorrent,57,0,0.9912280701754386,0.0
Filo-Priori,CloudifySource@cloudify,1810298,rtptorrent,15,0,0.7666666666666667,0.0
Filo-Priori,CloudifySource@cloudify,1855316,rtptorrent,15,0,0.9666666666666667,0.0
Filo-Priori,CloudifySource@cloudify,7838384,rtptorrent,49,0,0.9897959183673469,0.0
Filo-Priori,CloudifySource@cloudify,7094234,rtptorrent,41,0,0.7682926829268293,0.0
Filo-Priori,CloudifySource@cloudify,6945767,rtptorrent,41,0,0.9878048780487805,0.0
Filo-Priori,CloudifySource@cloudify,6949005,rtptorrent,41,0,0.9878048780487805,0.0
Filo-Priori,CloudifySource@cloudify,6889303,rtptorrent,41,0,0.9878048780487805,0.0
Filo-Priori,CloudifySource@cloudify,7700413,rtptorrent,28,0,0.7321428571428572,0.0
Filo-Priori,CloudifySource@cloudify,12320732,rtptorrent,43,0,0.5930232558139534,0.0
Filo-Priori,CloudifySource@cloudify,7763690,rtptorrent,48,0,0.96875,0.0
Filo-Priori,CloudifySource@cloudify,21499234,rtptorrent,56,0,0.9375,0.0
Filo-Priori,CloudifySource@cloudify,8691094,rtptorrent,37,0,0.9864864864864865,0.0
Filo-Priori,CloudifySource@cloudify,6837957,rtptorrent,41,0,0.9878048780487805,0.0
Filo-Priori,CloudifySource@cloudify,5255927,rtptorrent,27,0,0.5740740740740741,0.0
Filo-Priori,CloudifySource@cloudify,6758791,rtptorrent,41,0,0.9878048780487805,0.0
Filo-Priori,CloudifySource@cloudify,1774600,rtptorrent,14,0,0.6785714285714285,0.0
Filo-Priori,CloudifySource@cloudify,1729741,rtptorrent,14,0,0.9642857142857143,0.0
Filo-Priori,CloudifySource@cloudify,6703412,rtptorrent,38,0,0.986842105263158,0.0
Filo-Priori,CloudifySource@cloudify,9662218,rtptorrent,57,0,0.9912280701754386,0.0
Filo-Priori,CloudifySource@cloudify,20541296,rtptorrent,55,0,0.8999999999999999,0.0
Filo-Priori,CloudifySource@cloudify,6975698,rtptorrent,41,0,0.9878048780487805,0.0
Filo-Priori,CloudifySource@cloudify,6988952,rtptorrent,35,0,0.8999999999999999,0.0
Filo-Priori,CloudifySource@cloudify,6512512,rtptorrent,38,0,0.986842105263158,0.0
Filo-Priori,CloudifySource@cloudify,7011587,rtptorrent,35,0,0.9571428571428571,0.0
Filo-Priori,CloudifySource@cloudify,8687570,rtptorrent,37,0,0.9864864864864865,0.0
Filo-Priori,CloudifySource@cloudify,9971917,rtptorrent,58,0,0.9913793103448275,0.0
Filo-Priori,CloudifySource@cloudify,7115484,rtptorrent,42,0,0.988095238095238,0.0
Filo-Priori,CloudifySource@cloudify,6788175,rtptorrent,41,0,0.9878048780487805,0.0
Filo-Priori,CloudifySource@cloudify,9747459,rtptorrent,57,0,0.9912280701754386,0.0
Filo-Priori,CloudifySource@cloudify,6753296,rtptorrent,38,0,0.986842105263158,0.0
Filo-Priori,CloudifySource@cloudify,6715933,rtptorrent,38,0,0.986842105263158,0.0
Filo-Priori,CloudifySource@cloudify,7017922,rtptorrent,46,0,0.9891304347826088,0.0
Filo-Priori,CloudifySource@cloudify,1755585,rtptorrent,14,0,0.9642857142857143,0.0
Filo-Priori,CloudifySource@cloudify,7767518,rtptorrent,48,0,0.9479166666666666,0.0
Filo-Priori,CloudifySource@cloudify,7557263,rtptorrent,48,0,0.90625,0.0
Filo-Priori,CloudifySource@cloudify,6569693,rtptorrent,37,0,0.9864864864864865,0.0
Filo-Priori,CloudifySource@cloudify,6536567,rtptorrent,38,0,0.986842105263158,0.0
Filo-Priori,CloudifySource@cloudify,5659006,rtptorrent,27,0,0.9444444444444444,0.0
Filo-Priori,CloudifySource@cloudify,6706505,rtptorrent,38,0,0.986842105263158,0.0
Filo-Priori,CloudifySource@cloudify,3365528,rtptorrent,22,0,0.5227272727272727,0.0
Filo-Priori,CloudifySource@cloudify,7014960,rtptorrent,35,0,0.9571428571428571,0.0
Filo-Priori,CloudifySource@cloudify,8632341,rtptorrent,37,0,0.9864864864864865,0.0
Filo-Priori,DSpace@DSpace,80989155,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,77375337,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,20774106,rtptorrent,53,0,0.5628930817610063,0.0
Filo-Priori,DSpace@DSpace,79798752,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,120697321,rtptorrent,57,0,0.6670175438596492,0.0
Filo-Priori,DSpace@DSpace,13653787,rtptorrent,16,0,0.96875,0.0
Filo-Priori,DSpace@DSpace,71797969,rtptorrent,61,0,0.6656600517687662,0.0
Filo-Priori,DSpace@DSpace,78022451,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,40470440,rtptorrent,58,0,0.4971264367816092,0.0
Filo-Priori,DSpace@DSpace,32417767,rtptorrent,53,0,0.5188679245283019,0.0
Filo-Priori,DSpace@DSpace,77308707,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,107754438,rtptorrent,37,0,0.581081081081081,0.0
Filo-Priori,DSpace@DSpace,83277761,rtptorrent,58,0,0.6810344827586207,0.0
Filo-Priori,DSpace@DSpace,85570576,rtptorrent,56,0,0.41964285714285715,0.0
Filo-Priori,DSpace@DSpace,80955717,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,20736866,rtptorrent,53,0,0.6509433962264152,0.0
Filo-Priori,DSpace@DSpace,78464922,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,13217113,rtptorrent,16,0,0.96875,0.0
Filo-Priori,DSpace@DSpace,81023190,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,14945276,rtptorrent,53,0,0.5188679245283019,0.0
Filo-Priori,DSpace@DSpace,76579177,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,83668737,rtptorrent,58,0,0.49137931034482757,0.0
Filo-Priori,DSpace@DSpace,23544166,rtptorrent,53,0,0.7830188679245284,0.0
Filo-Priori,DSpace@DSpace,92242103,rtptorrent,58,0,0.42241379310344834,0.0
Filo-Priori,DSpace@DSpace,121674194,rtptorrent,61,0,0.3524590163934427,0.0
Filo-Priori,DSpace@DSpace,79450192,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,79826788,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,38447051,rtptorrent,57,0,0.5350877192982457,0.0
Filo-Priori,DSpace@DSpace,81365178,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,62482135,rtptorrent,61,0,0.5163934426229508,0.0
Filo-Priori,DSpace@DSpace,114760046,rtptorrent,57,0,0.6824561403508772,0.0
Filo-Priori,DSpace@DSpace,95483961,rtptorrent,59,0,0.3813559322033898,0.0
Filo-Priori,DSpace@DSpace,17707725,rtptorrent,16,0,0.96875,0.0
Filo-Priori,DSpace@DSpace,62481806,rtptorrent,61,0,0.4508196721311476,0.0
Filo-Priori,DSpace@DSpace,77304453,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,77194918,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,80186816,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,119865043,rtptorrent,20,0,0.925,0.0
Filo-Priori,DSpace@DSpace,106876515,rtptorrent,61,0,0.4016393442622951,0.0
Filo-Priori,DSpace@DSpace,152779334,rtptorrent,59,0,0.5847457627118644,0.0
Filo-Priori,DSpace@DSpace,76898397,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,77478387,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,106281125,rtptorrent,60,0,0.4333333333333334,0.0
Filo-Priori,DSpace@DSpace,73618548,rtptorrent,61,0,0.6708369283865402,0.0
Filo-Priori,DSpace@DSpace,14989924,rtptorrent,53,0,0.669811320754717,0.0
Filo-Priori,DSpace@DSpace,106872875,rtptorrent,61,0,0.38524590163934425,0.0
Filo-Priori,DSpace@DSpace,31827960,rtptorrent,53,0,0.5754716981132075,0.0
Filo-Priori,DSpace@DSpace,32334398,rtptorrent,59,0,0.5169491525423728,0.0
Filo-Priori,DSpace@DSpace,13114915,rtptorrent,16,0,0.96875,0.0
Filo-Priori,DSpace@DSpace,77474212,rtptorrent,58,0,0.6982758620689655,0.0
Filo-Priori,DSpace@DSpace,20796583,rtptorrent,53,0,0.5251572327044025,0.0
Filo-Priori,Graylog2@graylog2-server,10426017,rtptorrent,41,0,0.8658536585365854,0.0
Filo-Priori,Graylog2@graylog2-server,41283093,rtptorrent,1,0,1.0,0.0
Filo-Priori,Graylog2@graylog2-server,44338154,rtptorrent,1,0,1.0,0.0
Filo-Priori,Graylog2@graylog2-server,9076367,rtptorrent,27,0,0.9444444444444444,0.0
Filo-Priori,Graylog2@graylog2-server,43280929,rtptorrent,1,0,1.0,0.0
Filo-Priori,Graylog2@graylog2-server,36029342,rtptorrent,1,0,1.0,0.0
Filo-Priori,Graylog2@graylog2-server,11593877,rtptorrent,46,0,0.8586956521739131,0.0
Filo-Priori,Graylog2@graylog2-server,11568095,rtptorrent,46,0,0.8804347826086957,0.0
Filo-Priori,Graylog2@graylog2-server,41303095,rtptorrent,1,0,1.0,0.0
Filo-Priori,Graylog2@graylog2-server,11517083,rtptorrent,45,0,0.8555555555555555,0.0
Filo-Priori,Graylog2@graylog2-server,1346167,rtptorrent,31,0,0.3709677419354839,0.0
Filo-Priori,Graylog2@graylog2-server,1106259,rtptorrent,23,0,0.9782608695652174,0.0
Filo-Priori,Graylog2@graylog2-server,33537763,rtptorrent,1,0,1.0,0.0
Filo-Priori,Graylog2@graylog2-server,11967717,rtptorrent,46,0,0.9456521739130436,0.0
Filo-Priori,Graylog2@graylog2-server,11517085,rtptorrent,45,0,0.8555555555555555,0.0
Filo-Priori,Graylog2@graylog2-server,10308816,rtptorrent,39,0,0.7564102564102564,0.0
Filo-Priori,Graylog2@graylog2-server,1236001,rtptorrent,29,0,0.9482758620689655,0.0
Filo-Priori,Graylog2@graylog2-server,11516601,rtptorrent,45,0,0.8555555555555555,0.0
Filo-Priori,Graylog2@graylog2-server,8582030,rtptorrent,27,0,0.8796296296296297,0.0
Filo-Priori,Graylog2@graylog2-server,1264094,rtptorrent,29,0,0.9482758620689655,0.0
Filo-Priori,Graylog2@graylog2-server,21173525,rtptorrent,2,0,0.75,0.0
Filo-Priori,Graylog2@graylog2-server,11574010,rtptorrent,46,0,0.8804347826086957,0.0
Filo-Priori,Graylog2@graylog2-server,11595183,rtptorrent,46,0,0.7934782608695653,0.0
Filo-Priori,Graylog2@graylog2-server,90287828,rtptorrent,29,0,0.9827586206896552,0.0
Filo-Priori,Graylog2@graylog2-server,10817314,rtptorrent,43,0,0.8837209302325582,0.0
Filo-Priori,Graylog2@graylog2-server,11568375,rtptorrent,46,0,0.8586956521739131,0.0
Filo-Priori,Graylog2@graylog2-server,41262602,rtptorrent,1,0,1.0,0.0
Filo-Priori,Graylog2@graylog2-server,11568093,rtptorrent,46,0,0.8586956521739131,0.0
Filo-Priori,Graylog2@graylog2-server,10581250,rtptorrent,43,0,0.9069767441860466,0.0
Filo-Priori,Graylog2@graylog2-server,10776003,rtptorrent,43,0,0.9069767441860466,0.0
Filo-Priori,Graylog2@graylog2-server,9054378,rtptorrent,27,0,0.9074074074074073,0.0
Filo-Priori,Graylog2@graylog2-server,25788022,rtptorrent,2,0,0.75,0.0
Filo-Priori,Graylog2@graylog2-server,11574009,rtptorrent,46,0,0.8586956521739131,0.0
Filo-Priori,Graylog2@graylog2-server,11197906,rtptorrent,44,0,0.8636363636363636,0.0
Filo-Priori,Graylog2@graylog2-server,12226194,rtptorrent,48,0,0.8854166666666666,0.0
Filo-Priori,Graylog2@graylog2-server,10872801,rtptorrent,43,0,0.9069767441860466,0.0
Filo-Priori,Graylog2@graylog2-server,12224038,rtptorrent,48,0,0.8229166666666666,0.0
Filo-Priori,Graylog2@graylog2-server,1238199,rtptorrent,29,0,0.9482758620689655,0.0
Filo-Priori,Graylog2@graylog2-server,11199626,rtptorrent,44,0,0.8295454545454545,0.0
Filo-Priori,Graylog2@graylog2-server,11593876,rtptorrent,46,0,0.8369565217391305,0.0
Filo-Priori,Graylog2@graylog2-server,46336701,rtptorrent,1,0,1.0,0.0
Filo-Priori,Graylog2@graylog2-server,25482056,rtptorrent,2,0,0.75,0.0
Filo-Priori,Graylog2@graylog2-server,10579653,rtptorrent,43,0,0.8410852713178295,0.0
Filo-Priori,Graylog2@graylog2-server,10671028,rtptorrent,43,0,0.9186046511627908,0.0
Filo-Priori,Graylog2@graylog2-server,1264154,rtptorrent,29,0,0.9482758620689655,0.0
Filo-Priori,Graylog2@graylog2-server,10756373,rtptorrent,43,0,0.8895348837209303,0.0
Filo-Priori,Graylog2@graylog2-server,12224236,rtptorrent,48,0,0.90625,0.0
Filo-Priori,Graylog2@graylog2-server,32424438,rtptorrent,1,0,1.0,0.0
Filo-Priori,Graylog2@graylog2-server,10669742,rtptorrent,43,0,0.9186046511627908,0.0
Filo-Priori,Graylog2@graylog2-server,44339589,rtptorrent,1,0,1.0,0.0
Filo-Priori,Graylog2@graylog2-server,10346668,rtptorrent,40,0,0.8374999999999999,0.0
Filo-Priori,SonarSource@sonarqube,79668682,rtptorrent,1159,0,0.8485763589301122,0.0
Filo-Priori,SonarSource@sonarqube,73529838,rtptorrent,53,0,0.9339622641509434,0.0
Filo-Priori,SonarSource@sonarqube,110976994,rtptorrent,12,0,0.7916666666666666,0.0
Filo-Priori,SonarSource@sonarqube,67070906,rtptorrent,1035,0,0.9712054825300529,0.0
Filo-Priori,SonarSource@sonarqube,100847038,rtptorrent,880,0,0.9176136363636364,0.0
Filo-Priori,SonarSource@sonarqube,127493685,rtptorrent,1301,0,0.637586471944658,0.0
Filo-Priori,SonarSource@sonarqube,80673591,rtptorrent,4,0,0.5,0.0
Filo-Priori,SonarSource@sonarqube,90733299,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,77346034,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,123057413,rtptorrent,15,0,0.5444444444444444,0.0
Filo-Priori,SonarSource@sonarqube,55022601,rtptorrent,290,0,0.9982758620689655,0.0
Filo-Priori,SonarSource@sonarqube,155986614,rtptorrent,609,0,0.9942528735632185,0.0
Filo-Priori,SonarSource@sonarqube,82740524,rtptorrent,2,0,0.75,0.0
Filo-Priori,SonarSource@sonarqube,86988516,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,116484194,rtptorrent,12,0,0.5,0.0
Filo-Priori,SonarSource@sonarqube,135905813,rtptorrent,10,0,0.9,0.0
Filo-Priori,SonarSource@sonarqube,115306151,rtptorrent,12,0,0.5,0.0
Filo-Priori,SonarSource@sonarqube,118196173,rtptorrent,11,0,0.5,0.0
Filo-Priori,SonarSource@sonarqube,55023716,rtptorrent,290,0,0.9982758620689655,0.0
Filo-Priori,SonarSource@sonarqube,106316518,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,74196603,rtptorrent,53,0,0.8490566037735849,0.0
Filo-Priori,SonarSource@sonarqube,75320116,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,154991628,rtptorrent,1616,0,0.9000618811881188,0.0
Filo-Priori,SonarSource@sonarqube,138135467,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,79231899,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,77650226,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,74032939,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,111301071,rtptorrent,507,0,0.9911242603550295,0.0
Filo-Priori,SonarSource@sonarqube,104936980,rtptorrent,360,0,0.9958333333333333,0.0
Filo-Priori,SonarSource@sonarqube,145550580,rtptorrent,1314,0,0.9821156773211568,0.0
Filo-Priori,SonarSource@sonarqube,120904022,rtptorrent,1280,0,0.849609375,0.0
Filo-Priori,SonarSource@sonarqube,135907781,rtptorrent,8,0,0.75,0.0
Filo-Priori,SonarSource@sonarqube,54843553,rtptorrent,290,0,0.9982758620689655,0.0
Filo-Priori,SonarSource@sonarqube,77705493,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,72466248,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,106417853,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,118513815,rtptorrent,11,0,0.5,0.0
Filo-Priori,SonarSource@sonarqube,78040966,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,136135432,rtptorrent,1319,0,0.9996209249431388,0.0
Filo-Priori,SonarSource@sonarqube,127246946,rtptorrent,1300,0,0.9111538461538462,0.0
Filo-Priori,SonarSource@sonarqube,77141839,rtptorrent,3,0,0.8333333333333334,0.0
Filo-Priori,SonarSource@sonarqube,82538292,rtptorrent,5,0,0.7,0.0
Filo-Priori,SonarSource@sonarqube,104581078,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,54871039,rtptorrent,290,0,0.9982758620689655,0.0
Filo-Priori,SonarSource@sonarqube,79245444,rtptorrent,1324,0,0.48527190332326287,0.0
Filo-Priori,SonarSource@sonarqube,136135769,rtptorrent,8,0,0.75,0.0
Filo-Priori,SonarSource@sonarqube,70213121,rtptorrent,2,0,0.5,0.0
Filo-Priori,SonarSource@sonarqube,64874558,rtptorrent,426,0,0.9917840375586854,0.0
Filo-Priori,SonarSource@sonarqube,78477082,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,136629196,rtptorrent,277,0,0.98014440433213,0.0
Filo-Priori,SonarSource@sonarqube,119539748,rtptorrent,1275,0,0.9690196078431372,0.0
Filo-Priori,SonarSource@sonarqube,136415450,rtptorrent,10,0,0.6833333333333333,0.0
Filo-Priori,SonarSource@sonarqube,104936420,rtptorrent,360,0,0.9958333333333333,0.0
Filo-Priori,SonarSource@sonarqube,70057070,rtptorrent,1063,0,0.742662276575729,0.0
Filo-Priori,SonarSource@sonarqube,108001136,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,80865507,rtptorrent,2,0,0.5,0.0
Filo-Priori,SonarSource@sonarqube,87630658,rtptorrent,4,0,0.875,0.0
Filo-Priori,SonarSource@sonarqube,107116675,rtptorrent,240,0,0.9729166666666667,0.0
Filo-Priori,SonarSource@sonarqube,78708359,rtptorrent,54,0,0.6141975308641976,0.0
Filo-Priori,SonarSource@sonarqube,55049657,rtptorrent,290,0,0.9982758620689655,0.0
Filo-Priori,SonarSource@sonarqube,54987709,rtptorrent,290,0,0.9982758620689655,0.0
Filo-Priori,SonarSource@sonarqube,144398845,rtptorrent,1388,0,0.9909942363112392,0.0
Filo-Priori,SonarSource@sonarqube,135905816,rtptorrent,7,0,0.5714285714285714,0.0
Filo-Priori,SonarSource@sonarqube,75112965,rtptorrent,3,0,0.6666666666666666,0.0
Filo-Priori,SonarSource@sonarqube,94179552,rtptorrent,1415,0,0.9890459363957597,0.0
Filo-Priori,SonarSource@sonarqube,82181952,rtptorrent,4,0,0.75,0.0
Filo-Priori,SonarSource@sonarqube,55629278,rtptorrent,927,0,0.9938511326860842,0.0
Filo-Priori,SonarSource@sonarqube,69757225,rtptorrent,2,0,0.75,0.0
Filo-Priori,SonarSource@sonarqube,106521441,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,82511760,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,73219343,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,80920241,rtptorrent,5,0,0.9,0.0
Filo-Priori,SonarSource@sonarqube,88072630,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,139139839,rtptorrent,276,0,0.980072463768116,0.0
Filo-Priori,SonarSource@sonarqube,55109058,rtptorrent,290,0,0.9982758620689655,0.0
Filo-Priori,SonarSource@sonarqube,82184206,rtptorrent,1348,0,0.96797725024728,0.0
Filo-Priori,SonarSource@sonarqube,129453745,rtptorrent,18,0,0.3055555555555556,0.0
Filo-Priori,SonarSource@sonarqube,73345900,rtptorrent,2,0,0.5,0.0
Filo-Priori,SonarSource@sonarqube,139826580,rtptorrent,8,0,0.8125,0.0
Filo-Priori,SonarSource@sonarqube,55172189,rtptorrent,927,0,0.9938511326860842,0.0
Filo-Priori,SonarSource@sonarqube,118513813,rtptorrent,1283,0,0.37918939984411537,0.0
Filo-Priori,SonarSource@sonarqube,54924772,rtptorrent,290,0,0.9982758620689655,0.0
Filo-Priori,SonarSource@sonarqube,136158883,rtptorrent,8,0,0.75,0.0
Filo-Priori,SonarSource@sonarqube,105618656,rtptorrent,360,0,0.9652777777777778,0.0
Filo-Priori,SonarSource@sonarqube,56556720,rtptorrent,933,0,0.9937988056959118,0.0
Filo-Priori,SonarSource@sonarqube,139275375,rtptorrent,10,0,0.75,0.0
Filo-Priori,SonarSource@sonarqube,55960566,rtptorrent,932,0,0.9780042918454936,0.0
Filo-Priori,SonarSource@sonarqube,54734501,rtptorrent,290,0,0.9982758620689655,0.0
Filo-Priori,SonarSource@sonarqube,54860045,rtptorrent,290,0,0.9982758620689655,0.0
Filo-Priori,SonarSource@sonarqube,82517881,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,69310224,rtptorrent,1258,0,0.5798887122416534,0.0
Filo-Priori,SonarSource@sonarqube,114794104,rtptorrent,12,0,0.5416666666666666,0.0
Filo-Priori,SonarSource@sonarqube,73913155,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,55488435,rtptorrent,926,0,0.9938444924406048,0.0
Filo-Priori,SonarSource@sonarqube,55614910,rtptorrent,276,0,0.9981884057971014,0.0
Filo-Priori,SonarSource@sonarqube,75281856,rtptorrent,3,0,0.8333333333333334,0.0
Filo-Priori,SonarSource@sonarqube,78056834,rtptorrent,1,0,1.0,0.0
Filo-Priori,SonarSource@sonarqube,149800757,rtptorrent,1409,0,0.98566574187582,0.0
Filo-Priori,SonarSource@sonarqube,82517880,rtptorrent,5,0,0.7,0.0
Filo-Priori,SonarSource@sonarqube,102618888,rtptorrent,234,0,0.9935897435897436,0.0
